"LAT","LON","Country"
49.447495,7.772912,"Germany"
52.587914,10.078282,"Germany"
52.450569,-1.715841,"UK:Great Britain"
50.433864,30.562441,"Ukraine"
24.261911,32.884461,"Egypt"
42.024532,-124.230472,"USA"
15.447268,73.854389,"Unknown"
42.27536,-83.753349,"USA"
-34.610393,-58.375146,"Argentina"
35.670396,139.708328,"Japan:Honshu"
43.771051,11.271221,"Italy"
34.056072,-117.924499,"USA"
41.028218,28.956613,"Turkey:North"
42.284341,-85.588517,"USA"
39.659016,-75.563278,"Unknown"
40.574326,-74.002189,"Unknown"
52.047449,-1.891,"UK:Great Britain"
54.956801,-1.671016,"UK:Great Britain"
22.786389,121.115169,"Taiwan"
47.993267,7.84913,"Germany"
53.022166,4.709143,"Unknown"
25.944391,-14.509882,"Morocco"
39.768015,-86.181961,"USA"
44.04975,-124.08195,"USA"
51.53172,-0.111258,"UK:Great Britain"
42.988592,-89.540178,"USA"
-35.795538,137.131347,"Australia:Kangaroo Island"
53.813195,-1.771094,"UK:Great Britain"
43.644219,-79.382143,"Canada"
28.696008,-17.865005,"Canary Islands:La Palma"
30.228518,-92.011184,"USA"
35.244883,-80.883536,"USA"
29.793877,-83.238945,"USA"
42.184188,-71.718177,"USA"
42.115574,-80.055913,"USA"
55.75687,37.6151,"Russia"
4.631061,-74.091775,"Colombia"
48.862004,2.338027,"France"
36.544949,138.5927,"Japan:Honshu"
36.102307,-115.202293,"USA"
42.329956,-71.126609,"USA"
59.209924,17.782552,"Sweden"
37.176516,-3.590462,"Spain"
48.248761,11.575341,"Germany"
22.324125,114.168891,"Unknown"
-33.499605,-70.795726,"Chile"
51.470316,-0.141212,"UK:Great Britain"
41.906054,12.492656,"Italy"
7.791955,98.609848,"Unknown"
40.404068,-3.699946,"Spain"
32.745,-97.0705,"USA"
-43.385565,170.183485,"New Zealand:South Island"
40.031701,-105.280861,"USA"
40.409508,18.106264,"Italy"
54.574698,-1.233413,"UK:Great Britain"
43.636354,-70.250787,"USA"
42.694359,0.055961,"Spain"
39.274673,-76.586616,"USA"
44.040473,-123.094038,"USA"
48.003706,21.71379,"Hungary"
-33.592922,151.171059,"Australia"
37.82842,-122.260211,"USA"
53.987188,-2.102012,"UK:Great Britain"
40.75158,-73.987941,"Unknown"
38.144653,-85.690155,"USA"
25.032976,121.559644,"Taiwan"
40.751044,-73.845688,"USA:New York:Long Island"
47.905065,106.895942,"Mongolia"
38.695575,-9.20812,"Unknown"
41.902161,12.457187,"Italy"
42.479527,-71.333182,"USA"
-34.927715,138.590694,"Australia"
51.526434,-0.111086,"UK:Great Britain"
9.782772,-84.621842,"Costa Rica"
23.132782,-82.391796,"Cuba"
37.4244,-122.1706,"USA"
43.720001,10.395641,"Italy"
25.789665,-80.185592,"Unknown"
30.243166,-81.907001,"USA"
35.773588,-78.64372,"USA"
52.564873,-3.923492,"UK:Great Britain"
39.483342,-88.189358,"USA"
53.323132,-6.225728,"Ireland"
26.868324,75.766493,"India"
49.151107,-125.897686,"Unknown"
-37.508704,145.748577,"Australia"
-36.842412,174.733482,"Unknown"
45.5393,-73.613419,"Canada:11"
40.116152,-75.233581,"USA"
48.389546,-4.494094,"France"
45.070641,7.685022,"Italy"
51.163332,-0.768098,"UK:Great Britain"
-25.291887,130.913085,"Australia"
48.816451,2.427796,"France"
53.671493,-1.632499,"UK:Great Britain"
41.605286,0.614976,"Spain"
52.449889,-2.964334,"UK:Great Britain"
33.618532,-112.0634,"USA"
57.716022,18.373732,"Sweden:Gotland"
37.827438,-122.252021,"USA"
48.635227,-123.3212,"Unknown"
51.508277,-0.075702,"UK:Great Britain"
21.021941,105.853185,"Vietnam"
-13.382271,-72.203865,"Peru"
26.487628,-80.162558,"USA"
41.799983,-77.997436,"USA"
40.676606,-73.976815,"USA:New York:Long Island"
37.804087,-122.272961,"USA"
38.881703,-77.071393,"USA"
48.852969,2.353112,"France"
-34.608627,-58.38787,"Argentina"
51.50343,-0.127662,"UK:Great Britain"
33.983624,-116.154584,"USA"
51.979316,12.202173,"Germany"
44.324277,3.577723,"France"
35.666326,139.72721,"Japan:Honshu"
39.223659,-108.864233,"USA"
43.089924,-79.072036,"Canada"
7.82801,98.291931,"Thailand:Ko Phuket"
40.957993,-72.794895,"USA:New York:Long Island"
13.14468,-59.632072,"Barbados"
50.849722,5.698941,"Netherlands"
40.73108,-73.999571,"Unknown"
56.182444,-4.386291,"UK:Great Britain"
34.667946,-77.014846,"Unknown"
37.858756,-122.575149,"Unknown"
53.378344,-1.465848,"UK:Great Britain"
-42.114778,146.176357,"Australia:Tasmania"
35.69979,139.430953,"Japan:Honshu"
45.883764,10.842143,"Italy"
59.932739,30.30672,"Russia"
52.570507,-1.856689,"UK:Great Britain"
36.158372,-86.776446,"USA"
36.617893,-121.901924,"Unknown"
-1.658017,35.394859,"Kenya"
19.41886,-99.2018,"Mexico"
41.00871,28.979927,"Unknown"
44.239788,-71.349892,"USA"
46.293833,7.521166,"Switzerland"
53.143514,8.223127,"Germany"
51.506388,-0.114722,"UK:Great Britain"
10.695357,-61.578369,"Trinidad"
46.411706,11.602077,"Italy"
65.852963,20.41233,"Sweden"
37.566399,126.999702,"South Korea"
52.823616,4.696397,"Netherlands"
43.496868,13.625723,"Unknown"
-8.76268,115.21612,"Indonesia:Bali"
20.653499,-103.392334,"Mexico"
44.214617,-69.067225,"USA"
46.384655,7.636123,"Switzerland"
43.127216,0.692481,"France"
36.604517,-121.867615,"USA"
51.514769,-0.128573,"UK:Great Britain"
32.225145,77.168655,"India"
46.673763,8.004691,"Switzerland"
18.469514,-66.123619,"Unknown"
52.391217,4.924514,"Netherlands"
47.019588,4.803085,"France"
42.489472,-74.039944,"USA"
45.436985,9.199472,"Italy"
43.096931,-89.343464,"USA"
49.037071,1.57912,"France"
39.9605,-75.258,"USA"
40.756469,-73.9906,"Unknown"
51.509103,-0.231184,"UK:Great Britain"
51.420727,-2.751302,"UK:Great Britain"
1.313833,103.988666,"Unknown"
42.42165,-87.808403,"USA"
41.370721,2.151367,"Spain"
11.54409,104.925312,"Cambodia"
47.668167,-122.385833,"USA"
45.505655,-73.560955,"Canada:11"
41.876123,12.472188,"Italy"
69.456666,17.852333,"Norway:Senja"
52.500692,13.376197,"Germany"
46.919844,11.95261,"Italy"
44.94931,-93.089046,"USA"
35.426666,139.667333,"Japan:Honshu"
49.702301,4.94396,"France"
59.332343,18.07044,"Unknown"
28.974694,-81.991737,"USA"
64.0085,-16.862667,"Iceland"
59.913896,10.737142,"Norway"
54.973328,-1.614775,"UK:Great Britain"
44.526106,-89.586296,"USA"
11.195073,-60.795078,"Tobago"
57.192087,-5.384674,"UK:Great Britain"
59.997333,10.669999,"Norway"
36.622692,139.967622,"Japan:Honshu"
1.298432,103.848288,"Singapore"
48.489702,-4.755033,"Unknown"
49.450969,8.471682,"Germany"
45.43484,12.336616,"Unknown"
31.833086,-105.744438,"USA"
41.785472,-87.598888,"USA"
41.251,-75.8395,"USA"
50.363205,11.611862,"Germany"
36.091833,-80.282834,"USA"
50.877627,8.018002,"Germany"
43.509333,16.440833,"Unknown"
36.917929,30.666441,"Turkey"
53.48161,-2.23685,"UK:Great Britain"
52.466677,0.952377,"UK:Great Britain"
30.205692,-85.859699,"Unknown"
41.389688,2.173919,"Spain"
-6.492448,106.765566,"Indonesia:Java"
37.767788,-122.494822,"USA"
35.320237,127.693576,"South Korea"
19.515139,-101.613407,"Mexico"
60.160642,24.930596,"Finland"
13.032388,80.24198,"India"
1.010947,104.455475,"Unknown"
22.618289,120.292911,"Taiwan"
-34.910745,-56.170477,"Unknown"
50.720282,-1.967698,"Unknown"
38.644748,0.04785,"Unknown"
52.524166,13.402166,"Germany"
46.197418,6.141142,"Switzerland"
42.73282,-87.778122,"USA"
41.241333,-75.840667,"USA"
36.056647,-107.946596,"USA"
25.039299,121.549279,"Taiwan"
53.853437,8.077783,"Unknown"
38.971287,-0.181617,"Spain"
-22.74127,-43.705268,"Brazil"
39.951822,-75.149295,"USA"
-0.365378,-78.085498,"Ecuador"
53.324106,-6.317481,"Ireland"
63.993533,-22.623756,"Iceland"
39.143491,-77.204638,"USA"
-35.2385,149.084333,"Australia"
52.521833,13.395,"Germany"
43.782829,11.03583,"Italy"
40.452564,-3.688799,"Spain"
37.336231,-121.782567,"USA"
14.55617,-90.7378,"Guatemala"
40.574456,-73.981761,"Unknown"
39.0903,-84.47791,"USA"
38.38519,-75.588437,"USA"
-23.535214,-46.634726,"Brazil"
31.628491,-7.988348,"Morocco"
41.897294,-87.617726,"USA"
48.871574,2.313823,"France"
51.917147,4.491133,"Netherlands"
36.169761,-86.770278,"USA"
52.389495,4.889967,"Netherlands"
-50.47149,-73.00415,"Argentina"
41.619685,0.637115,"Spain"
33.427537,-111.927638,"USA"
39.611077,-78.798408,"USA"
12.978924,77.591586,"India"
39.103741,-74.708747,"Unknown"
35.661,139.714999,"Japan:Honshu"
22.543793,120.534782,"Taiwan"
34.992808,135.749559,"Japan:Honshu"
55.012177,-2.332792,"UK:Great Britain"
19.293977,-81.383456,"Cayman Islands:Grand Cayman"
-27.484897,153.054496,"Australia"
52.549375,15.643715,"Poland"
39.78374,116.06841,"China"
42.05745,128.232421,"China"
50.142929,-5.068645,"UK:Great Britain"
46.794653,9.82109,"Switzerland"
51.507833,-0.098834,"UK:Great Britain"
43.361284,-8.413317,"Spain"
43.854707,-79.058411,"Canada"
61.063684,28.183965,"Finland"
3.071781,101.606583,"Malaysia:Malay Penninsula"
39.479268,-0.376281,"Spain"
37.310652,-120.4953,"USA"
30.017381,31.205291,"Egypt"
51.508528,-0.133552,"UK:Great Britain"
33.740275,-118.279023,"USA"
42.44064,-76.497159,"USA"
32.992827,-96.750669,"USA"
43.197903,140.9936,"Unknown"
56.009514,-4.77004,"Unknown"
50.82158,4.394552,"Belgium"
-36.407225,148.409275,"Australia"
-33.844328,151.062183,"Australia"
31.113466,77.242469,"India"
38.8314,0.140419,"Unknown"
31.246855,121.46759,"China"
51.518423,7.333867,"Germany"
44.630703,10.985791,"Italy"
38.635,-90.224167,"USA"
50.443957,5.968022,"Belgium"
41.867643,-87.61367,"USA"
59.559853,18.217778,"Sweden"
40.708263,-74.008755,"Unknown"
45.438107,12.336058,"Unknown"
34.121799,-117.698502,"USA"
25.06722,-77.34024,"Bahamas:New Providence Island"
41.150002,-8.6167,"Portugal"
41.409486,2.155023,"Spain"
36.996177,-2.729158,"Spain"
57.04101,-5.72628,"Unknown"
41.472219,1.533429,"Spain"
51.235146,6.771955,"Germany"
38.69923,-122.818358,"USA"
41.890745,12.49257,"Italy"
-23.556119,-46.663742,"Brazil"
38.717251,-77.09469,"Unknown"
52.279654,-1.598854,"UK:Great Britain"
49.70672,5.423941,"Belgium"
44.607358,-79.418792,"Canada"
34.284221,-84.743438,"USA"
22.151616,-100.980588,"Mexico"
53.342583,-6.236886,"Ireland"
35.236738,-80.719817,"USA"
40.728592,-73.957858,"USA:New York:Long Island"
8.749483,98.769602,"Thailand"
-33.88988,151.247737,"Australia"
45.546928,-122.7821,"USA"
40.516082,-105.251255,"USA"
37.97103,23.72622,"Greece"
48.882404,2.374171,"France"
41.495849,2.169585,"Spain"
40.459008,-121.5034,"USA"
51.519592,-0.122269,"UK:Great Britain"
41.135671,16.788589,"Italy"
-0.229499,-78.524276,"Ecuador"
38.346772,27.24163,"Turkey"
-34.204491,21.638259,"South Africa"
23.197924,113.352768,"China"
35.413886,-114.186873,"USA"
37.80346,-122.404217,"Unknown"
51.75849,-1.264114,"UK:Great Britain"
45.438333,12.32563,"Unknown"
34.437495,-118.538017,"USA"
41.891847,12.527385,"Italy"
47.512447,19.048576,"Hungary"
-31.970803,115.889453,"Australia"
51.206977,-3.460285,"UK:Great Britain"
37.744453,-122.507085,"USA"
44.232478,2.372403,"France"
33.76193,-118.196421,"USA"
34.883636,-76.906099,"USA"
39.518167,-106.146833,"USA"
44.861846,-93.352829,"USA"
47.64521,-122.334823,"USA"
33.892077,35.488586,"Unknown"
48.671919,-1.853942,"Unknown"
-34.615691,-58.37109,"Argentina"
64.177679,-21.994628,"Unknown"
48.857176,2.31275,"France"
43.597692,1.444739,"France"
21.960877,-159.350166,"Unknown"
37.680508,-2.094912,"Spain"
47.67691,-122.163612,"USA"
55.35755,-131.702213,"USA:Alaska:Revillagigedo Island"
40.71455,-74.007118,"Unknown"
-23.952528,-46.334152,"Brazil"
-42.920076,147.259544,"Australia:Tasmania"
51.509133,0.02797,"UK:Great Britain"
50.464719,30.524901,"Ukraine"
-37.548047,143.844165,"Australia"
38.663214,-94.341976,"USA"
26.416848,-81.903145,"Unknown"
40.750378,-73.989486,"Unknown"
59.434358,24.751835,"Estonia"
51.501062,-0.125119,"UK:Great Britain"
36.098076,-111.83258,"USA"
2.226011,104.070049,"Unknown"
45.427551,12.321724,"Unknown"
55.637734,-4.771006,"UK:Great Britain"
51.523911,0.472755,"UK:Great Britain"
-34.040427,20.448818,"South Africa"
26.07652,-80.167236,"USA"
-37.784706,144.950995,"Australia"
51.84755,-0.54279,"UK:Great Britain"
37.18439,-122.22908,"USA"
40.423215,-3.695526,"Spain"
30.607086,-103.905826,"USA"
13.483369,-16.557769,"Unknown"
48.548958,-123.162649,"Unknown"
45.850538,13.484516,"Italy"
41.403273,2.173147,"Spain"
36.073799,-79.839019,"USA"
32.274278,-106.795531,"USA"
45.188343,5.722374,"France"
35.563166,-121.082667,"USA"
52.433558,10.794313,"Germany"
48.853611,2.348055,"France"
41.116671,1.257247,"Spain"
34.073741,-118.240536,"USA"
55.86117,-4.250292,"UK:Great Britain"
53.919333,10.864333,"Germany"
48.328916,11.740753,"Germany"
13.402455,103.736891,"Cambodia"
41.296824,-72.919473,"USA"
41.509798,-83.901772,"USA"
37.836648,-122.262994,"USA"
42.062165,-74.161834,"USA"
47.502127,19.03494,"Hungary"
42.390374,-87.837045,"USA"
60.42652,5.297641,"Norway"
53.902644,-1.515569,"UK:Great Britain"
59.912281,10.749979,"Norway"
52.23531,6.869384,"Netherlands"
19.921712,102.117919,"Laos"
48.846346,2.345473,"France"
29.353973,-98.875642,"USA"
43.633279,-79.41522,"Canada"
46.822858,8.674993,"Switzerland"
-33.855448,151.209189,"Australia"
38.715552,-9.1438,"Unknown"
55.721889,13.206853,"Sweden"
51.604084,-0.188958,"UK:Great Britain"
32.477503,-116.986385,"Mexico"
37.087757,-7.974743,"Portugal"
40.764234,-73.977282,"USA"
43.332342,-122.893109,"USA"
41.6725,-70.025,"Unknown"
9.259442,-74.66257,"Colombia"
33.347566,-118.324309,"USA:California:Santa Catalina Island"
35.129596,-80.622729,"USA"
38.325011,-109.849033,"USA"
48.528563,-71.066608,"Canada"
38.212667,-85.760886,"USA"
30.568786,-97.411196,"USA"
53.47571,-2.24435,"UK:Great Britain"
40.896127,12.959575,"Unknown"
-6.159328,106.822814,"Indonesia:Java"
41.025,28.975667,"Unknown"
43.911249,-0.501766,"France"
35.657833,139.700666,"Japan:Honshu"
40.743694,-73.983746,"Unknown"
49.297605,-123.126139,"Unknown"
47.591201,-122.332516,"USA"
-8.762938,-63.904466,"Brazil"
32.814499,-96.800834,"USA"
41.964372,-87.631967,"USA"
43.85955,18.424045,"Bosnia and Herzegovina"
38.897729,-77.036679,"USA"
34.254822,-118.848413,"USA"
2.777508,101.701469,"Malaysia:Malay Penninsula"
32.650338,-16.912467,"Unknown"
25.319026,51.511856,"Qatar"
41.948,-87.656221,"USA"
34.062673,-118.360065,"USA"
37.800951,-122.41014,"Unknown"
47.79805,-3.8344,"Unknown"
61.493952,8.813438,"Norway"
48.053258,-121.408892,"USA"
51.175899,-115.57085,"Canada"
-33.042054,-71.623134,"Chile"
41.882789,-87.623358,"USA"
28.371333,-81.516,"USA"
50.825789,-0.138573,"UK:Great Britain"
36.601584,-121.894935,"Unknown"
43.664474,-79.373489,"Canada"
37.923008,12.363696,"Unknown"
47.608666,-122.306,"USA"
36.811309,28.75366,"Turkey"
51.377633,-2.341461,"UK:Great Britain"
52.353126,4.933441,"Netherlands"
29.935077,-90.104638,"USA"
49.287011,-123.111419,"Unknown"
44.455444,26.097608,"Romania"
45.782975,15.936591,"Croatia"
48.836348,2.317814,"France"
50.117333,8.676,"Germany"
59.913337,10.760196,"Norway"
45.525416,-73.55936,"Canada:11"
46.46967,11.623363,"Italy"
38.97464,-77.029867,"USA"
37.871343,-122.250119,"USA"
28.140716,-15.430469,"Canary Islands:Gran Canaria"
51.408756,-0.306812,"UK:Great Britain"
41.901945,12.484894,"Italy"
25.083605,121.390375,"Taiwan"
36.278357,-115.012264,"USA"
-33.78487,150.678741,"Australia"
22.66661,121.486816,"Unknown"
43.428399,-103.624527,"USA"
37.809673,-122.409989,"Unknown"
43.668833,-79.390667,"Canada"
50.827866,-0.141502,"UK:Great Britain"
32.765624,-96.754703,"USA"
54.467536,-2.92191,"UK:Great Britain"
47.104134,-70.866279,"Canada"
19.09132,72.826995,"India"
50.715726,-1.934366,"Unknown"
19.367713,-99.259414,"Mexico"
-33.385801,-70.563812,"Chile"
51.855502,-10.35839,"Ireland"
36.694524,-4.43854,"Unknown"
29.73603,-95.418923,"USA"
51.485652,0.008915,"UK:Great Britain"
34.041801,-118.266937,"USA"
42.774818,-9.057649,"Unknown"
43.588877,-79.647595,"Canada"
32.844194,-96.85016,"USA"
62.104364,5.253438,"Norway"
37.398187,-6.009961,"Spain"
51.945336,8.273697,"Germany"
35.99874,-78.89742,"USA"
53.219473,10.415167,"Germany"
44.88442,-122.623289,"USA"
-32.699633,-62.050266,"Argentina"
46.022207,6.916322,"France"
-33.254192,150.258808,"Australia"
48.892261,2.241382,"France"
47.597119,-122.328721,"USA"
52.116764,4.284828,"Netherlands"
52.224329,-106.595706,"Canada"
37.778655,-122.389711,"USA"
40.348465,-74.65057,"USA"
43.638671,-70.228393,"USA"
50.431499,-3.696459,"UK:Great Britain"
5.104977,73.071688,"Unknown"
45.603199,13.768315,"Italy"
42.369574,-71.075609,"USA"
41.388593,2.186794,"Spain"
52.520529,13.399393,"Germany"
56.057349,-3.690805,"Unknown"
54.432648,-2.959098,"UK:Great Britain"
43.633093,-79.417762,"Canada"
45.555725,-122.585856,"USA"
35.594991,-82.555215,"USA"
30.295452,-97.784317,"USA"
42.460644,-83.132615,"USA"
47.440228,11.590962,"Austria"
47.025227,11.502225,"Austria"
52.481695,-1.886,"UK:Great Britain"
54.614305,-5.936431,"UK:Northern Ireland"
52.4995,13.335333,"Germany"
-37.624565,145.193939,"Australia"
37.78296,-122.464857,"USA"
42.350556,-71.078056,"USA"
32.781375,-96.802039,"USA"
53.138532,25.197143,"Belarus"
45.556863,-73.559474,"Canada:11"
51.585256,-0.148315,"UK:Great Britain"
40.434184,-3.700225,"Spain"
21.259321,-157.811211,"Unknown"
53.074878,8.805625,"Germany"
48.860555,2.35249,"France"
-35.82853,137.565479,"Australia:Kangaroo Island"
-29.01,134.43,"Australia"
11.121333,124.564,"Philippines:Leyte"
13.403145,103.866634,"Cambodia"
59.440536,24.748077,"Estonia"
42.040241,-6.716423,"Spain"
22.279565,114.165802,"China:Hong Kong:1"
37.754853,-122.447572,"USA"
-40.354364,175.612206,"New Zealand:North Island"
55.957374,-3.187145,"UK:Great Britain"
44.222936,-76.607837,"Canada"
50.841437,5.701646,"Netherlands"
53.381971,-1.469292,"UK:Great Britain"
40.762861,-73.979187,"USA"
51.124509,-3.005962,"UK:Great Britain"
43.371115,-8.398876,"Spain"
50.042831,8.048399,"Germany"
45.521743,16.721191,"Croatia"
41.892119,-87.624492,"USA"
48.155092,11.56311,"Germany"
-8.532472,115.51094,"Indonesia:Bali"
22.397538,114.038627,"China:Hong Kong"
40.716075,-74.359436,"USA"
45.518691,-122.661151,"USA"
41.309792,-124.080963,"USA"
49.935372,6.200527,"Germany"
52.601118,-1.167726,"UK:Great Britain"
48.152344,17.110519,"Slovakia"
38.812894,-78.385176,"USA"
36.455755,-5.926816,"Spain"
50.848381,4.349679,"Belgium"
37.807222,-122.429167,"Unknown"
45.854909,-123.177015,"USA"
32.786661,-108.257946,"USA"
31.861849,-116.618928,"Mexico"
51.865984,-0.186531,"UK:Great Britain"
37.251203,-79.932875,"USA"
43.2132,-8.4583,"Spain"
40.707897,-74.011684,"Unknown"
35.68137,139.711611,"Japan:Honshu"
41.319369,-73.53644,"USA"
-34.808051,-55.908855,"Uruguay"
33.599661,-111.812517,"USA"
48.393877,8.709669,"Germany"
33.810391,-117.919006,"USA"
50.347541,19.103851,"Poland"
60.423751,7.128859,"Norway"
0.390225,9.445963,"Unknown"
40.753759,-73.885889,"USA:New York:Long Island"
51.134716,1.346855,"Unknown"
55.754433,37.613635,"Russia"
29.350421,47.972874,"Kuwait"
37.785796,-122.400897,"USA"
41.416792,2.131261,"Spain"
37.78335,-122.397394,"USA"
40.850615,-73.945015,"Unknown"
59.352251,18.035114,"Unknown"
48.241444,-113.489195,"USA"
36.199364,-115.973761,"USA"
15.321149,73.898849,"India"
51.778316,-4.805714,"UK:Great Britain"
40.769763,-73.984165,"Unknown"
47.620527,-122.349436,"USA"
35.629235,139.777175,"Japan:Honshu"
42.611727,1.664428,"Andorra"
53.472364,-2.301979,"UK:Great Britain"
37.908983,-122.391155,"Unknown"
27.861422,86.796647,"Nepal"
6.010808,80.246822,"Unknown"
32.921369,-105.921056,"USA"
42.280731,-83.74044,"USA"
31.236637,121.483941,"China"
47.576518,-122.402029,"Unknown"
-39.809393,-73.252372,"Chile"
47.262572,11.391534,"Austria"
27.174025,78.040952,"India"
34.101666,-118.338,"USA"
36.016615,-114.738464,"USA"
47.647621,-122.318908,"USA"
9.025813,38.746719,"Ethiopia"
52.762216,-1.706314,"UK:Great Britain"
52.077534,4.315695,"Netherlands"
29.937333,-90.120166,"USA"
49.276857,-123.147757,"Canada"
-37.810377,144.961638,"Australia"
50.886141,4.296083,"Belgium"
53.201791,18.204345,"Poland"
25.035537,121.562583,"Taiwan"
1.300223,103.850927,"Singapore"
22.329841,114.192972,"China:Hong Kong"
55.946556,-3.043277,"UK:Great Britain"
25.070361,121.53737,"Taiwan"
44.698298,10.630556,"Italy"
55.951758,-3.191742,"UK:Great Britain"
26.704673,-80.235214,"USA"
51.182786,4.409637,"Belgium"
-34.608749,-58.362911,"Argentina"
43.710044,-80.370828,"Canada"
38.710992,-9.139223,"Unknown"
44.843873,-0.606007,"France"
41.883349,-87.643561,"USA"
39.551905,8.454322,"Italy:Sardinia"
34.88593,135.527343,"Japan:Honshu"
33.761736,-84.385052,"USA"
40.440072,-3.619855,"Spain"
48.390572,-4.485769,"France"
6.273611,99.7325,"Unknown"
46.560436,11.715844,"Italy"
6.930942,79.847259,"Unknown"
26.156961,119.939747,"Unknown"
21.030353,105.85164,"Vietnam"
60.387769,25.663354,"Finland"
57.602749,-6.270446,"UK:Scotland:Island of Skye"
-23.54382,-46.68248,"Brazil"
40.680273,-73.983614,"USA:New York:Long Island"
51.485164,-0.219125,"UK:Great Britain"
44.266645,-83.514933,"USA"
43.950355,4.806681,"France"
27.189143,78.021984,"India"
13.715634,100.547363,"Thailand"
41.462089,-81.953501,"USA"
52.553719,13.482949,"Germany"
38.609606,-90.261955,"USA"
38.940051,-94.282951,"USA"
40.63,-73.977,"USA:New York:Long Island"
40.574863,-73.978904,"Unknown"
35.691251,139.699101,"Japan:Honshu"
1.293026,103.857192,"Singapore"
-22.751975,-47.326236,"Brazil"
6.259076,-75.598297,"Colombia"
34.519852,69.186058,"Afghanistan"
50.438648,-5.051178,"UK:Great Britain"
34.146085,-118.149997,"USA"
50.820865,-0.139978,"UK:Great Britain"
37.291535,-107.028808,"USA"
48.683934,-1.972217,"Unknown"
41.015667,-76.479833,"USA"
-2.795511,-40.519638,"Unknown"
-37.823243,144.967131,"Australia"
53.872317,10.66575,"Germany"
34.942236,-104.689664,"USA"
42.086833,2.373833,"Spain"
40.449935,-79.950674,"USA"
61.489681,7.600522,"Norway"
36.089736,-5.812797,"Unknown"
43.942729,12.45979,"Italy"
30.670841,-87.120127,"USA"
39.249736,-106.821269,"USA"
52.481283,4.92608,"Netherlands"
48.853166,2.350645,"France"
41.380183,2.174762,"Spain"
56.006731,-2.734136,"UK:Great Britain"
32.427245,-97.76508,"USA"
40.638576,-8.649673,"Portugal"
41.399652,2.194111,"Spain"
14.553373,-90.734624,"Guatemala"
-29.945415,-51.306152,"Brazil"
34.246725,-119.19592,"USA"
7.7745,98.327833,"Unknown"
51.510138,-0.132308,"UK:Great Britain"
50.542474,8.709497,"Germany"
45.76675,4.905409,"France"
54.650299,21.070489,"Russia:32"
40.77525,-73.975305,"USA"
43.654468,-79.38608,"Canada"
42.3049,-71.2192,"USA"
33.734047,-116.315345,"USA"
41.451749,2.190399,"Spain"
42.035237,-70.631747,"USA"
51.485959,-0.225659,"UK:Great Britain"
48.815991,2.10195,"France"
42.657128,-0.009613,"Spain"
42.339008,-71.589515,"USA"
12.212064,100.00248,"Unknown"
46.947955,7.448526,"Switzerland"
40.747748,-74.006965,"Unknown"
69.106062,-105.120964,"Canada:Victoria Island"
42.609706,8.872833,"France:Corsica"
22.388164,114.19861,"China:Hong Kong"
37.934925,-78.596985,"USA"
33.77402,-84.364291,"USA"
26.415166,-80.112333,"USA"
17.648089,-101.596472,"Unknown"
33.961612,-116.509639,"USA"
52.373119,4.893189,"Netherlands"
29.911495,-81.319084,"USA"
34.727787,134.412145,"Unknown"
34.094525,131.397705,"Japan:Honshu"
38.618605,-94.629106,"USA"
51.497166,-0.171834,"UK:Great Britain"
40.411533,-3.701479,"Spain"
50.691999,-1.972389,"Unknown"
32.792541,-96.624498,"USA"
51.534533,-0.154527,"UK:Great Britain"
10.222155,76.307458,"India"
12.984485,77.560729,"India"
11.408182,-85.518264,"Nicaragua"
49.769516,6.647678,"Germany"
-35.423198,-71.660079,"Chile"
40.714557,-73.966677,"USA:New York:Long Island"
-34.511436,150.791902,"Australia"
47.707884,-124.415659,"Unknown"
35.671556,139.70335,"Japan:Honshu"
48.647395,9.455291,"Germany"
32.121691,34.864425,"Israel"
0.461608,30.375883,"Uganda"
55.650146,12.554025,"Unknown"
25.184233,-80.3884,"USA:Florida:Key Largo"
37.905972,-107.811998,"USA"
24.862707,121.551498,"Taiwan"
-33.045291,-71.613349,"Chile"
52.000042,5.898327,"Netherlands"
49.364167,-122.329663,"Canada"
43.641333,-79.377334,"Canada"
51.117155,0.64064,"UK:Great Britain"
40.718908,-73.992061,"Unknown"
43.891637,10.225825,"Italy"
35.784717,-78.64694,"USA"
49.892234,-97.15358,"Canada"
39.872837,-105.760593,"USA"
51.41338,-0.673127,"UK:Great Britain"
47.588611,-122.308167,"USA"
44.021297,-92.459687,"USA"
39.980942,3.834754,"Unknown"
48.861835,2.33438,"France"
42.57835,-0.548715,"Spain"
40.429835,-3.718378,"Spain"
39.882079,116.406685,"China"
43.666645,-79.394652,"Canada"
53.549621,-2.07207,"UK:Great Britain"
1.348452,103.710734,"Singapore"
-33.427416,-70.607993,"Chile"
36.171555,-86.764698,"USA"
34.135394,-117.89471,"USA"
41.91082,12.476563,"Italy"
37.953808,-79.835886,"USA"
-18.236036,-69.183311,"Chile"
44.765345,-0.619735,"France"
46.734742,-93.308172,"USA"
40.78561,0.670509,"Spain"
49.753101,6.643402,"Germany"
38.879942,-6.975803,"Spain"
48.858955,2.338714,"France"
39.1355,-76.828167,"USA"
49.002223,8.401172,"Germany"
26.138015,-97.173653,"Unknown"
28.363685,-81.530485,"USA"
-12.97002,-38.504558,"Unknown"
33.925129,-115.795898,"USA"
-3.679176,-79.684181,"Ecuador"
45.397244,11.876134,"Italy"
34.649096,-114.081344,"USA"
53.360851,-6.250442,"Ireland"
35.134176,-89.967405,"USA"
38.048454,-119.262771,"USA"
